url,name,price,description,category,image_url,last_updated
https://liveonplus.it/index.php?route=product/product&path=89_91&product_id=1088,Nuova Skin Shampoo Anticaduta Rigenerante 1000ml,15.95€,,,https://liveonplus.it/image/catalog/logo.png,2025-06-20T14:42:33.849858
https://liveonplus.it/index.php?route=product/product&path=183_203_214&product_id=610,Nuova Skin Shampoo Anticaduta Rigenerante 1000ml,15.95€,,,https://liveonplus.it/image/catalog/logo.png,2025-06-20T14:42:35.332337
https://liveonplus.it/index.php?route=product/product&path=243_252_258&product_id=806,Nuova Skin Shampoo Anticaduta Rigenerante 1000ml,15.95€,,,https://liveonplus.it/image/catalog/logo.png,2025-06-20T14:42:36.944185
https://liveonplus.it/index.php?route=product/product&path=183_203_206&product_id=591,Nuova Skin Shampoo Anticaduta Rigenerante 1000ml,15.95€,,,https://liveonplus.it/image/catalog/logo.png,2025-06-20T14:42:38.560087
https://liveonplus.it/index.php?route=product/product&path=243_261_265&product_id=849,Nuova Skin Shampoo Anticaduta Rigenerante 1000ml,15.95€,,,https://liveonplus.it/image/catalog/logo.png,2025-06-20T14:42:40.010044
https://liveonplus.it/index.php?route=product/product&path=92_93&product_id=700,Nuova Skin Shampoo Anticaduta Rigenerante 1000ml,15.95€,,,https://liveonplus.it/image/catalog/logo.png,2025-06-20T14:42:41.602016
https://liveonplus.it/index.php?route=product/product&path=183_203_209&product_id=603,Nuova Skin Shampoo Anticaduta Rigenerante 1000ml,15.95€,,,https://liveonplus.it/image/catalog/logo.png,2025-06-20T14:42:43.030363
https://liveonplus.it/index.php?route=product/product&path=99_107_110&product_id=212,Nuova Skin Shampoo Anticaduta Rigenerante 1000ml,15.95€,,,https://liveonplus.it/image/catalog/logo.png,2025-06-20T14:42:44.416673
https://liveonplus.it/index.php?route=product/product&path=229&product_id=449,Nuova Skin Shampoo Anticaduta Rigenerante 1000ml,15.95€,,,https://liveonplus.it/image/catalog/logo.png,2025-06-20T14:42:45.892676
https://liveonplus.it/index.php?route=product/product&path=243_261_267&product_id=873,Nuova Skin Shampoo Anticaduta Rigenerante 1000ml,15.95€,,,https://liveonplus.it/image/catalog/logo.png,2025-06-20T14:42:47.255870
https://liveonplus.it/index.php?route=product/product&path=243_244_249&product_id=761,Nuova Skin Shampoo Anticaduta Rigenerante 1000ml,15.95€,,,https://liveonplus.it/image/catalog/logo.png,2025-06-20T14:42:48.673384
https://liveonplus.it/index.php?route=product/product&path=243_261_267&product_id=868,Nuova Skin Shampoo Anticaduta Rigenerante 1000ml,15.95€,,,https://liveonplus.it/image/catalog/logo.png,2025-06-20T14:42:50.112219
